CONTRACT_ID,COUNTERPARTY_ID,COUNTERPARTY_TYPE,COUNTRY_CODE,INTERNAL_RATING,SECTOR_CODE,PRODUCT_TYPE,ASSET_CLASS,ORIGINAL_AMOUNT,OUTSTANDING_BALANCE,RESIDUAL_VALUE,PROVISION_AMOUNT,MATURITY_DATE,STATUS,COLLATERAL_TYPE,COLLATERAL_VALUE,HAIRCUT_PCT,ELIGIBLE_FLAG,SEGMENT_CODE,PD_VALUE,LGD_VALUE,EAD_VALUE,RISK_WEIGHT,RWA_VALUE,CAPITAL_REQUIREMENT,CALCULATION_DATE,CALC_STATUS
99,1426,RETAIL,DEU,BBB,M,OPERATING_LEASE,LCV,13286.22,9812.66,2645.31,73.55,2029-06-14,ACTIVE,VEHICLE,5679.98,0.2,1,RETAIL,0.0025,0.22158103488092298,12384.42,0.75,9288.32,743.07,2026-05-11,VALID
101,1353,RETAIL,ESP,B,F,FINANCE_LEASE,PASSENGER_CAR,35384.86,32649.02,0.0,197.69,2028-12-20,ACTIVE,GUARANTEE,29654.6,0.15,1,RETAIL,0.05,0.1,32451.33,0.75,24338.5,1947.08,2026-05-11,VALID
102,177,SME,BEL,BB,A,OPERATING_LEASE,TRUCK,213828.94,162883.78,40236.74,2013.19,2027-05-17,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.01,0.45,201107.33,0.75,150830.5,12066.44,2026-05-11,VALID
103,560,SME,DEU,AA,J,OPERATING_LEASE,TRUCK,108814.03,8178.1,7588.15,123.48,2028-03-26,ACTIVE,REAL_ESTATE,9809.9,0.1,1,SME_RETAIL,0.0005,0.1524570776147703,15642.77,0.75,11732.08,938.57,2026-05-11,VALID
104,399,SME,ESP,AA,L,FINANCE_LEASE,EQUIPMENT,173336.5,26854.64,0.0,468.0,2025-05-20,ACTIVE,VEHICLE,25976.86,0.2,1,SME_RETAIL,0.0005,0.1,26386.64,0.75,19789.98,1583.2,2026-05-11,VALID
105,1385,CORPORATE,ITA,BBB,K,FINANCE_LEASE,TRUCK,5000000.0,1231050.23,0.0,10079.38,2027-08-21,ACTIVE,VEHICLE,1424682.52,0.2,1,CORPORATE,0.0025,0.1,1220970.85,1.0,1220970.85,97677.67,2026-05-11,VALID
106,901,SME,FRA,BBB,I,FINANCE_LEASE,PASSENGER_CAR,31705.62,3968.06,0.0,23.18,2029-06-20,ACTIVE,VEHICLE,2163.91,0.2,1,SME_RETAIL,0.0025,0.19640982742187343,3944.88,0.75,2958.66,236.69,2026-05-11,VALID
107,549,SME,FRA,A,M,OPERATING_LEASE,EQUIPMENT,382498.26,186232.47,42836.7,558.72,2025-09-27,ACTIVE,VEHICLE,127255.0,0.2,1,SME_RETAIL,0.001,0.19407102607342464,228510.45,0.75,171382.84,13710.63,2026-05-11,VALID
108,229,SME,ESP,AAA,L,FINANCE_LEASE,TRUCK,97535.69,34785.74,0.0,389.75,2029-08-04,ACTIVE,VEHICLE,36416.94,0.2,1,SME_RETAIL,0.0003,0.1,34395.99,0.75,25796.99,2063.76,2026-05-11,VALID
109,1175,SME,ITA,BBB,M,OPERATING_LEASE,PASSENGER_CAR,20000.0,18512.66,4608.3,14.14,2024-10-21,ACTIVE,REAL_ESTATE,17268.56,0.1,1,SME_RETAIL,0.0025,0.1145891386179491,23106.82,0.75,17330.11,1386.41,2026-05-11,VALID
110,983,SME,ESP,A,G,OPERATING_LEASE,PASSENGER_CAR,356238.73,169378.15,22018.43,2904.67,2025-12-16,ACTIVE,VEHICLE,127631.1,0.2,1,SME_RETAIL,0.001,0.16040720527475155,188491.90999999997,0.75,141368.93,11309.51,2026-05-11,VALID
111,1280,SME,ITA,A,L,FINANCE_LEASE,EQUIPMENT,80364.78,19363.04,0.0,2339.05,2030-12-10,WATCHLIST,VEHICLE,21076.9,0.2,1,SME_RETAIL,0.001,0.1,17023.99,0.75,12767.99,1021.44,2026-05-11,VALID
112,658,RETAIL,DEU,A,K,FINANCE_LEASE,PASSENGER_CAR,14252.73,13164.65,0.0,160.39,2024-11-18,ACTIVE,VEHICLE,11194.22,0.2,1,RETAIL,0.001,0.1089727058671543,13004.26,0.75,9753.2,780.26,2026-05-11,VALID
113,225,RETAIL,FRA,BBB,A,OPERATING_LEASE,TRUCK,12109.07,6205.82,2690.29,49.65,2028-02-07,ACTIVE,GUARANTEE,7083.99,0.15,1,RETAIL,0.0025,0.11177058111380142,8846.46,0.75,6634.84,530.79,2026-05-11,VALID
114,502,CORPORATE,ESP,BBB,C,OPERATING_LEASE,PASSENGER_CAR,286917.46,33211.78,65373.32,2.43,2026-06-07,ACTIVE,VEHICLE,29330.16,0.2,1,CORPORATE,0.0025,0.26669484301855484,98582.67,1.0,98582.67,7886.61,2026-05-11,VALID
115,931,RETAIL,DEU,B,G,OPERATING_LEASE,LCV,12758.79,1566.62,2616.78,24.72,2028-11-27,ACTIVE,VEHICLE,1427.89,0.2,1,RETAIL,0.05,0.2538615137495551,4158.68,0.75,3119.01,249.52,2026-05-11,VALID
116,362,RETAIL,FRA,D,M,FINANCE_LEASE,PASSENGER_CAR,11089.24,7294.1,0.0,5517.71,2027-12-29,DEFAULT,VEHICLE,5228.44,0.2,1,DEFAULTED,1.0,0.1,1776.3900000000003,1.5,2664.59,213.17,2026-05-11,VALID
117,107,SME,FRA,CCC,H,FINANCE_LEASE,LCV,56040.92,27757.98,0.0,225.72,2028-03-26,ACTIVE,VEHICLE,15433.32,0.2,1,SME_RETAIL,0.15,0.19304486446081792,27532.26,0.75,20649.2,1651.94,2026-05-11,VALID
118,1235,RETAIL,FRA,A,L,OPERATING_LEASE,PASSENGER_CAR,10034.17,6138.98,2358.4,93.19,2028-02-05,ACTIVE,VEHICLE,3126.84,0.2,1,RETAIL,0.001,0.24582396399891004,8404.19,0.75,6303.14,504.25,2026-05-11,VALID
120,596,RETAIL,NLD,BBB,H,FINANCE_LEASE,PASSENGER_CAR,40689.75,26987.28,0.0,349.48,2026-03-28,ACTIVE,REAL_ESTATE,29555.33,0.1,1,RETAIL,0.0025,0.1,26637.8,0.75,19978.35,1598.27,2026-05-11,VALID
121,830,RETAIL,ESP,BBB,G,FINANCE_LEASE,PASSENGER_CAR,22987.34,18978.6,0.0,275.45,2025-12-29,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0025,0.45,18703.149999999998,0.75,14027.36,1122.19,2026-05-11,VALID
122,1108,RETAIL,ITA,A,C,OPERATING_LEASE,PASSENGER_CAR,12193.86,8760.31,1136.69,172.13,2029-10-28,ACTIVE,VEHICLE,9492.47,0.2,1,RETAIL,0.001,0.1,9724.87,0.75,7293.65,583.49,2026-05-11,VALID
123,3,CORPORATE,FRA,BBB,J,FINANCE_LEASE,PASSENGER_CAR,1013372.95,665745.27,0.0,10231.01,2028-02-04,ACTIVE,VEHICLE,794711.89,0.2,1,CORPORATE,0.0025,0.1,655514.26,1.0,655514.26,52441.14,2026-05-11,VALID
124,661,RETAIL,FRA,BBB,C,FINANCE_LEASE,EQUIPMENT,27032.6,4628.76,0.0,2.18,2026-04-21,ACTIVE,VEHICLE,3711.19,0.2,1,RETAIL,0.0025,0.1253992798135988,4626.58,0.75,3469.94,277.6,2026-05-11,VALID
125,382,CORPORATE,BEL,BB,H,OPERATING_LEASE,PASSENGER_CAR,1249975.85,605669.36,298089.37,7570.85,2027-11-20,ACTIVE,VEHICLE,487497.76,0.2,1,CORPORATE,0.01,0.1976888877363528,896187.88,1.0,896187.88,71695.03,2026-05-11,VALID
126,138,SME,FRA,CCC,I,FINANCE_LEASE,PASSENGER_CAR,46382.02,20398.04,0.0,251.4,2027-07-28,ACTIVE,VEHICLE,22356.56,0.2,1,SME_RETAIL,0.15,0.1,20146.64,0.75,15109.98,1208.8,2026-05-11,VALID
127,54,SME,ITA,BBB,K,FINANCE_LEASE,TRUCK,118816.27,63759.88,0.0,157.29,2029-02-15,ACTIVE,VEHICLE,56882.31,0.2,1,SME_RETAIL,0.0025,0.1,63602.59,0.75,47701.94,3816.16,2026-05-11,VALID
128,661,RETAIL,FRA,BBB,C,OPERATING_LEASE,PASSENGER_CAR,5787.69,2326.82,561.69,34.91,2025-12-31,ACTIVE,VEHICLE,2518.71,0.2,1,RETAIL,0.0025,0.1028599663582843,2853.6000000000004,0.75,2140.2,171.22,2026-05-11,VALID
129,816,CORPORATE,DEU,A,C,FINANCE_LEASE,PASSENGER_CAR,663059.05,403400.83,0.0,3024.17,2028-06-24,ACTIVE,VEHICLE,399990.94,0.2,1,CORPORATE,0.001,0.1,400376.66000000003,1.0,400376.66,32030.13,2026-05-11,VALID
130,762,RETAIL,FRA,D,C,FINANCE_LEASE,LCV,34242.15,13806.79,0.0,9024.83,2031-11-10,DEFAULT,VEHICLE,10523.02,0.2,1,DEFAULTED,1.0,0.1,4781.960000000001,1.5,7172.94,573.84,2026-05-11,VALID
131,1175,SME,ITA,BBB,M,OPERATING_LEASE,PASSENGER_CAR,35962.5,19846.12,6025.04,106.56,2027-11-09,ACTIVE,VEHICLE,18891.15,0.2,1,SME_RETAIL,0.0025,0.14469807410167435,25764.6,0.75,19323.45,1545.88,2026-05-11,VALID
132,687,SME,FRA,B,J,OPERATING_LEASE,TRUCK,47598.96,19296.03,5132.72,2279.7,2030-03-26,WATCHLIST,NONE,0.0,0.0,0,SME_RETAIL,0.05,0.45,22149.05,0.75,16611.79,1328.94,2026-05-11,VALID
133,885,RETAIL,NLD,AAA,F,FINANCE_LEASE,LCV,32627.11,28111.22,0.0,222.64,2026-10-22,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0003,0.45,27888.58,0.75,20916.44,1673.32,2026-05-11,VALID
134,1225,RETAIL,FRA,A,K,OPERATING_LEASE,PASSENGER_CAR,50000.0,19303.71,6547.34,1571.57,2028-01-08,WATCHLIST,VEHICLE,10861.26,0.2,1,RETAIL,0.001,0.22474390720064846,24279.48,0.75,18209.61,1456.77,2026-05-11,VALID
135,986,CORPORATE,FRA,BBB,K,OPERATING_LEASE,LCV,1370005.82,969743.9,264127.43,19138.18,2027-07-14,ACTIVE,GUARANTEE,859320.46,0.15,1,CORPORATE,0.0025,0.1395440353710607,1214733.15,1.0,1214733.15,97178.65,2026-05-11,VALID
136,1367,RETAIL,DEU,BBB,F,OPERATING_LEASE,TRUCK,27521.87,16578.12,5274.81,241.0,2030-02-13,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0025,0.45,21611.93,0.75,16208.95,1296.72,2026-05-11,VALID
137,333,SME,FRA,BBB,J,FINANCE_LEASE,PASSENGER_CAR,48639.52,19308.49,0.0,14.49,2027-07-18,ACTIVE,VEHICLE,11818.57,0.2,1,SME_RETAIL,0.0025,0.17848556027780654,19294.0,0.75,14470.5,1157.64,2026-05-11,VALID
138,1181,SME,ITA,B,L,FINANCE_LEASE,LCV,61497.98,47775.81,0.0,367.39,2026-04-11,ACTIVE,VEHICLE,37109.74,0.2,1,SME_RETAIL,0.05,0.1308252795600444,47408.42,0.75,35556.32,2844.51,2026-05-11,VALID
139,1046,RETAIL,FRA,BBB,L,FINANCE_LEASE,PASSENGER_CAR,19499.54,17253.4,0.0,315.0,2027-08-08,ACTIVE,VEHICLE,15223.12,0.2,1,RETAIL,0.0025,0.1,16938.4,0.75,12703.8,1016.3,2026-05-11,VALID
140,875,SME,NLD,BBB,L,FINANCE_LEASE,PASSENGER_CAR,50316.81,36954.47,0.0,440.29,2025-05-22,ACTIVE,VEHICLE,23702.73,0.2,1,SME_RETAIL,0.0025,0.1682414503077982,36514.18,0.75,27385.64,2190.85,2026-05-11,VALID
141,6,CORPORATE,ITA,BBB,J,OPERATING_LEASE,LCV,972688.22,879046.79,82674.78,8524.08,2027-06-12,ACTIVE,VEHICLE,459786.19,0.2,1,CORPORATE,0.0025,0.21493865694086123,953197.4900000001,1.0,953197.49,76255.8,2026-05-11,VALID
142,813,CORPORATE,ESP,BBB,G,OPERATING_LEASE,PASSENGER_CAR,293192.32,129789.21,54533.3,1393.89,2027-06-07,ACTIVE,VEHICLE,65025.52,0.2,1,CORPORATE,0.0025,0.25046857839959646,182928.62,1.0,182928.62,14634.29,2026-05-11,VALID
143,1288,RETAIL,FRA,BBB,M,FINANCE_LEASE,PASSENGER_CAR,32548.6,28394.3,0.0,172.56,2025-12-27,ACTIVE,VEHICLE,19274.23,0.2,1,RETAIL,0.0025,0.15877208846796828,28221.739999999998,0.75,21166.3,1693.3,2026-05-11,VALID
144,967,CORPORATE,DEU,B,K,OPERATING_LEASE,PASSENGER_CAR,1197387.8,1004130.22,73460.72,7799.8,2027-07-20,ACTIVE,VEHICLE,717707.13,0.2,1,CORPORATE,0.05,0.16215212120750966,1069791.14,1.0,1069791.14,85583.29,2026-05-11,VALID
145,8,SME,FRA,BBB,H,FINANCE_LEASE,LCV,172355.53,126879.28,0.0,500.09,2024-08-22,ACTIVE,VEHICLE,104715.59,0.2,1,SME_RETAIL,0.0025,0.11799688936129434,126379.19,0.75,94784.39,7582.75,2026-05-11,VALID
146,432,SME,ESP,BB,C,OPERATING_LEASE,LCV,102103.06,81854.05,20539.15,1163.17,2028-07-16,ACTIVE,GUARANTEE,89538.46,0.15,1,SME_RETAIL,0.01,0.1,101230.03,0.75,75922.52,6073.8,2026-05-11,VALID
147,855,RETAIL,ESP,BBB,J,OPERATING_LEASE,PASSENGER_CAR,10304.33,7286.4,1320.45,34.46,2027-11-12,ACTIVE,VEHICLE,5766.99,0.2,1,RETAIL,0.0025,0.16163278852222074,8572.39,0.75,6429.29,514.34,2026-05-11,VALID
148,1218,SME,FRA,D,I,FINANCE_LEASE,PASSENGER_CAR,113949.99,58237.29,0.0,31813.89,2027-06-30,DEFAULT,GUARANTEE,32521.81,0.15,1,DEFAULTED,1.0,0.1,26423.4,1.5,39635.1,3170.81,2026-05-11,VALID
149,668,CORPORATE,FRA,BBB,K,OPERATING_LEASE,EQUIPMENT,406008.43,222158.57,31387.88,4117.73,2028-01-14,ACTIVE,VEHICLE,161856.16,0.2,1,CORPORATE,0.0025,0.16830590799648087,249428.72,1.0,249428.72,19954.3,2026-05-11,VALID
150,1286,CORPORATE,FRA,BB,G,OPERATING_LEASE,PASSENGER_CAR,3990810.09,1699758.25,273498.56,13797.49,2031-05-22,ACTIVE,VEHICLE,1213974.52,0.2,1,CORPORATE,0.01,0.1765272148645576,1959459.32,1.0,1959459.32,156756.75,2026-05-11,VALID
151,1194,CORPORATE,ITA,D,J,OPERATING_LEASE,PASSENGER_CAR,1075139.41,696543.49,105202.87,212547.88,2030-08-12,DEFAULT,VEHICLE,626141.17,0.2,1,DEFAULTED,1.0,0.1,589198.48,1.5,883797.72,70703.82,2026-05-11,VALID
152,401,RETAIL,FRA,BBB,H,OPERATING_LEASE,PASSENGER_CAR,11831.91,4050.19,1709.8,34.24,2028-07-19,ACTIVE,VEHICLE,3863.92,0.2,1,RETAIL,0.0025,0.16104700694232194,5725.75,0.75,4294.31,343.54,2026-05-11,VALID
153,293,CORPORATE,ESP,A,J,OPERATING_LEASE,LCV,347556.35,248743.83,76253.25,1239.29,2029-07-04,ACTIVE,VEHICLE,124459.67,0.2,1,CORPORATE,0.001,0.24236179429072577,323757.79,1.0,323757.79,25900.62,2026-05-11,VALID
154,1355,CORPORATE,BEL,BB,J,FINANCE_LEASE,PASSENGER_CAR,985717.59,497396.86,0.0,7287.24,2029-08-19,ACTIVE,VEHICLE,436666.08,0.2,1,CORPORATE,0.01,0.10053233519472637,490109.62,1.0,490109.62,39208.77,2026-05-11,VALID
155,884,SME,DEU,AAA,A,OPERATING_LEASE,TRUCK,138596.75,50985.46,11366.72,692.07,2027-11-16,ACTIVE,VEHICLE,34281.84,0.2,1,SME_RETAIL,0.0003,0.194325363675154,61660.11,0.75,46245.08,3699.61,2026-05-11,VALID
157,1384,CORPORATE,DEU,BBB,J,FINANCE_LEASE,PASSENGER_CAR,277612.4,77724.06,0.0,653.27,2028-04-28,ACTIVE,VEHICLE,57221.38,0.2,1,CORPORATE,0.0025,0.14211337524891074,77070.79,1.0,77070.79,6165.66,2026-05-11,VALID
158,637,SME,ITA,BBB,M,OPERATING_LEASE,LCV,31936.46,19997.98,7040.89,212.73,2028-08-12,ACTIVE,VEHICLE,22818.27,0.2,1,SME_RETAIL,0.0025,0.11183246639285412,26826.14,0.75,20119.6,1609.57,2026-05-11,VALID
159,69,RETAIL,ITA,BBB,I,OPERATING_LEASE,PASSENGER_CAR,14432.8,5525.8,2210.66,95.87,2028-12-19,ACTIVE,VEHICLE,4299.88,0.2,1,RETAIL,0.0025,0.19242494362346363,7640.59,0.75,5730.44,458.44,2026-05-11,VALID
161,876,CORPORATE,DEU,A,K,FINANCE_LEASE,LCV,905837.03,314111.88,0.0,3632.59,2027-09-04,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.001,0.45,310479.29,1.0,310479.29,24838.34,2026-05-11,VALID
162,181,CORPORATE,NLD,BB,L,FINANCE_LEASE,PASSENGER_CAR,558571.45,212101.83,0.0,3987.47,2026-07-30,ACTIVE,VEHICLE,132005.97,0.2,1,CORPORATE,0.01,0.17239730309816192,208114.36,1.0,208114.36,16649.15,2026-05-11,VALID
163,795,RETAIL,ESP,A,M,OPERATING_LEASE,TRUCK,8975.72,2341.5,1516.42,12.22,2030-01-10,ACTIVE,VEHICLE,2275.62,0.2,1,RETAIL,0.001,0.1843153132069584,3845.7000000000003,0.75,2884.28,230.74,2026-05-11,VALID
164,42,CORPORATE,BEL,A,A,FINANCE_LEASE,LCV,306191.02,94209.93,0.0,1372.29,2026-06-22,ACTIVE,VEHICLE,84793.38,0.2,1,CORPORATE,0.001,0.1,92837.64,1.0,92837.64,7427.01,2026-05-11,VALID
165,435,RETAIL,FRA,BB,H,FINANCE_LEASE,PASSENGER_CAR,8421.71,5764.11,0.0,75.53,2026-06-28,ACTIVE,VEHICLE,5102.01,0.2,1,RETAIL,0.01,0.1,5688.58,0.75,4266.43,341.31,2026-05-11,VALID
166,522,RETAIL,BEL,A,I,FINANCE_LEASE,EQUIPMENT,17287.32,12475.22,0.0,37.34,2026-07-25,ACTIVE,VEHICLE,7399.29,0.2,1,RETAIL,0.001,0.18342810832714251,12437.88,0.75,9328.41,746.27,2026-05-11,VALID
167,682,RETAIL,FRA,CCC,L,OPERATING_LEASE,PASSENGER_CAR,23070.82,21063.87,3130.64,414.84,2026-10-27,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.15,0.45,23779.67,0.75,17834.75,1426.78,2026-05-11,VALID
168,849,RETAIL,FRA,AA,J,FINANCE_LEASE,PASSENGER_CAR,9837.5,1537.4,0.0,24.06,2028-01-15,ACTIVE,VEHICLE,1240.24,0.2,1,RETAIL,0.0005,0.1205292928224986,1513.3400000000001,0.75,1135.01,90.8,2026-05-11,VALID
170,528,CORPORATE,FRA,BBB,I,FINANCE_LEASE,EQUIPMENT,5000000.0,596700.37,0.0,6680.94,2028-11-02,ACTIVE,VEHICLE,473983.56,0.2,1,CORPORATE,0.0025,0.12506605706188356,590019.43,1.0,590019.43,47201.55,2026-05-11,VALID
171,1103,SME,ESP,BBB,L,OPERATING_LEASE,PASSENGER_CAR,406133.48,244481.53,97043.9,1764.48,2029-05-13,ACTIVE,VEHICLE,276911.45,0.2,1,SME_RETAIL,0.0025,0.1217948280989913,339760.94999999995,0.75,254820.71,20385.66,2026-05-11,VALID
172,1414,CORPORATE,FRA,BB,A,FINANCE_LEASE,PASSENGER_CAR,766989.12,49662.13,0.0,260.0,2028-08-31,ACTIVE,VEHICLE,58466.83,0.2,1,CORPORATE,0.01,0.1,49402.13,1.0,49402.13,3952.17,2026-05-11,VALID
173,1123,CORPORATE,BEL,A,K,OPERATING_LEASE,PASSENGER_CAR,454565.11,106741.3,67215.27,1913.09,2027-06-20,ACTIVE,VEHICLE,61670.15,0.2,1,CORPORATE,0.001,0.24963210462843463,172043.48,1.0,172043.48,13763.48,2026-05-11,VALID
174,383,SME,BEL,BBB,K,FINANCE_LEASE,PASSENGER_CAR,184344.78,106603.28,0.0,1247.3,2024-10-12,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.0025,0.45,105355.98,0.75,79016.98,6321.36,2026-05-11,VALID
175,1017,SME,FRA,A,L,OPERATING_LEASE,PASSENGER_CAR,341576.25,127361.76,68538.45,941.06,2028-08-31,ACTIVE,VEHICLE,128001.4,0.2,1,SME_RETAIL,0.001,0.1661646067907046,194959.15,0.75,146219.36,11697.55,2026-05-11,VALID
176,422,RETAIL,FRA,BBB,K,OPERATING_LEASE,LCV,22427.79,12109.63,5209.94,206.19,2024-06-03,ACTIVE,VEHICLE,6861.1,0.2,1,RETAIL,0.0025,0.23774233961964258,17113.379999999997,0.75,12835.03,1026.8,2026-05-11,VALID
177,717,SME,ITA,A,J,FINANCE_LEASE,TRUCK,202980.76,127109.35,0.0,12989.26,2025-09-11,WATCHLIST,VEHICLE,128311.57,0.2,1,SME_RETAIL,0.001,0.1,114120.09000000001,0.75,85590.07,6847.21,2026-05-11,VALID
178,953,RETAIL,NLD,BB,A,FINANCE_LEASE,LCV,34092.92,27446.37,0.0,101.45,2031-07-06,ACTIVE,VEHICLE,23199.94,0.2,1,RETAIL,0.01,0.11244277913411335,27344.92,0.75,20508.69,1640.7,2026-05-11,VALID
179,440,SME,ESP,AAA,C,OPERATING_LEASE,PASSENGER_CAR,52862.4,21334.62,12370.39,65.09,2025-07-02,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.0003,0.45,33639.92,0.75,25229.94,2018.4,2026-05-11,VALID
180,6,CORPORATE,ITA,BBB,J,FINANCE_LEASE,PASSENGER_CAR,382283.22,115070.01,0.0,2165.24,2024-09-16,ACTIVE,VEHICLE,76713.97,0.2,1,CORPORATE,0.0025,0.15975195644966989,112904.76999999999,1.0,112904.77,9032.38,2026-05-11,VALID
181,1256,CORPORATE,FRA,BB,F,OPERATING_LEASE,PASSENGER_CAR,1121302.73,599812.44,194916.62,4587.31,2026-03-11,ACTIVE,VEHICLE,597331.57,0.2,1,CORPORATE,0.01,0.1383255256414434,790141.7499999999,1.0,790141.75,63211.34,2026-05-11,VALID
182,1092,SME,ITA,B,M,FINANCE_LEASE,PASSENGER_CAR,20000.0,2254.26,0.0,17.83,2028-02-09,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.05,0.45,2236.4300000000003,0.75,1677.32,134.19,2026-05-11,VALID
183,185,SME,FRA,A,M,FINANCE_LEASE,LCV,26465.44,2321.62,0.0,24.96,2029-07-30,ACTIVE,VEHICLE,2707.88,0.2,1,SME_RETAIL,0.001,0.1,2296.66,0.75,1722.5,137.8,2026-05-11,VALID
184,567,SME,BEL,BBB,F,FINANCE_LEASE,PASSENGER_CAR,141867.92,64835.56,0.0,747.38,2027-03-02,ACTIVE,VEHICLE,69643.35,0.2,1,SME_RETAIL,0.0025,0.1,64088.18,0.75,48066.14,3845.29,2026-05-11,VALID
185,393,SME,NLD,BBB,H,FINANCE_LEASE,TRUCK,72999.57,17977.67,0.0,155.38,2026-05-18,ACTIVE,VEHICLE,15960.34,0.2,1,SME_RETAIL,0.0025,0.1,17822.289999999997,0.75,13366.72,1069.34,2026-05-11,VALID
186,1467,SME,FRA,BBB,G,OPERATING_LEASE,PASSENGER_CAR,54825.85,3097.38,13316.08,57.97,2026-01-25,ACTIVE,VEHICLE,2905.49,0.2,1,SME_RETAIL,0.0025,0.3002590750873254,16355.49,0.75,12266.62,981.33,2026-05-11,VALID
187,1413,CORPORATE,ITA,BBB,M,OPERATING_LEASE,LCV,369660.24,244505.63,38035.37,24235.95,2029-01-04,WATCHLIST,VEHICLE,279534.86,0.2,1,CORPORATE,0.0025,0.1,258305.05,1.0,258305.05,20664.4,2026-05-11,VALID
188,1038,SME,ITA,BBB,J,FINANCE_LEASE,TRUCK,20000.0,15690.8,0.0,35.48,2028-07-23,ACTIVE,VEHICLE,11366.29,0.2,1,SME_RETAIL,0.0025,0.14671056228809118,15655.32,0.75,11741.49,939.32,2026-05-11,VALID
189,662,CORPORATE,BEL,A,I,OPERATING_LEASE,LCV,234267.21,42892.15,33288.18,853.9,2029-05-08,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.001,0.45,75326.43,1.0,75326.43,6026.11,2026-05-11,VALID
190,79,SME,ESP,D,C,OPERATING_LEASE,TRUCK,79060.4,44077.12,6080.6,32326.37,2030-01-01,DEFAULT,REAL_ESTATE,35885.36,0.1,1,DEFAULTED,1.0,0.1,17831.350000000006,1.5,26747.03,2139.76,2026-05-11,VALID
191,371,SME,BEL,BBB,G,FINANCE_LEASE,TRUCK,30217.64,28271.22,0.0,534.14,2028-09-01,ACTIVE,VEHICLE,31379.21,0.2,1,SME_RETAIL,0.0025,0.1,27737.08,0.75,20802.81,1664.22,2026-05-11,VALID
192,139,SME,ITA,A,M,OPERATING_LEASE,LCV,41682.54,12166.3,8384.02,205.78,2026-10-20,ACTIVE,VEHICLE,6638.47,0.2,1,SME_RETAIL,0.001,0.258635358676087,20344.54,0.75,15258.4,1220.67,2026-05-11,VALID
193,1185,RETAIL,BEL,A,L,OPERATING_LEASE,PASSENGER_CAR,30825.04,21815.9,6637.45,339.26,2029-01-22,ACTIVE,VEHICLE,21871.43,0.2,1,RETAIL,0.001,0.13217326614519626,28114.090000000004,0.75,21085.57,1686.85,2026-05-11,VALID
194,133,SME,FRA,BB,M,FINANCE_LEASE,PASSENGER_CAR,171935.66,33680.87,0.0,89.5,2026-05-08,ACTIVE,GUARANTEE,35902.13,0.15,1,SME_RETAIL,0.01,0.1,33591.37,0.75,25193.53,2015.48,2026-05-11,VALID
195,1017,SME,FRA,A,L,OPERATING_LEASE,TRUCK,31683.59,28163.03,4182.42,19.6,2029-02-06,ACTIVE,VEHICLE,26172.13,0.2,1,SME_RETAIL,0.001,0.12330228284793744,32325.85,0.75,24244.39,1939.55,2026-05-11,VALID
196,1429,SME,FRA,BBB,G,OPERATING_LEASE,PASSENGER_CAR,34525.78,1739.76,5138.63,5.94,2027-07-14,ACTIVE,VEHICLE,1227.33,0.2,1,SME_RETAIL,0.0025,0.299995649295375,6872.45,0.75,5154.34,412.35,2026-05-11,VALID
197,462,RETAIL,ITA,BBB,G,OPERATING_LEASE,EQUIPMENT,18541.77,5845.42,3207.85,46.96,2026-09-09,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0025,0.45,9006.31,0.75,6754.73,540.38,2026-05-11,VALID
198,1027,CORPORATE,ESP,B,M,OPERATING_LEASE,PASSENGER_CAR,677673.72,629416.08,122064.91,9970.47,2027-06-07,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.05,0.45,741510.52,1.0,741510.52,59320.84,2026-05-11,VALID
199,1319,SME,BEL,BBB,A,FINANCE_LEASE,LCV,94542.45,61794.95,0.0,485.37,2026-11-05,ACTIVE,VEHICLE,36439.88,0.2,1,SME_RETAIL,0.0025,0.18357957435037067,61309.579999999994,0.75,45982.18,3678.57,2026-05-11,VALID
200,642,CORPORATE,FRA,BBB,K,FINANCE_LEASE,PASSENGER_CAR,672573.4,161862.21,0.0,101.26,2028-06-30,ACTIVE,NONE,0.0,0.0,0,CORPORATE,0.0025,0.45,161760.94999999998,1.0,161760.95,12940.88,2026-05-11,VALID
201,674,SME,FRA,A,A,FINANCE_LEASE,EQUIPMENT,175414.64,133706.13,0.0,191.68,2029-03-22,ACTIVE,VEHICLE,113755.46,0.2,1,SME_RETAIL,0.001,0.11143759121203732,133514.45,0.75,100135.84,8010.87,2026-05-11,VALID
202,301,SME,NLD,BB,F,OPERATING_LEASE,PASSENGER_CAR,55678.35,47787.45,4860.57,440.17,2031-09-21,ACTIVE,GUARANTEE,36674.38,0.15,1,SME_RETAIL,0.01,0.14101556470913856,52207.85,0.75,39155.89,3132.47,2026-05-11,VALID
